Unnamed: 0.1,Unnamed: 0,title,category,has_exclamation,has_question,has_number,num_count,mark_count,original_title,label_score
1947,1947,_ vs arsen _ gunner gagal tahan _ gol,Olahraga,0,0,1,1,1,"Watford Vs Arsenal, The Gunners Gagal Pertahankan Keunggulan 2 Gol ",0
4121,4121,_ jabar dorong transportasi _,Berita_indonesia,0,0,0,0,0,Pemprov Jabar Dorong Transportasi Juara,0
5578,5578,_ _ selundup narkotika ke _ turun,Regional_&_Daerah,0,0,1,2,0,BNN Klaim Penyelundupan Narkotika ke Indonesia Menurun 30%,0
1352,1352,sinopsi _ _ _ tayang senin mei,Hiburan_&_Selebriti,0,0,1,5,1,"Sinopsis Sinetron 'CINTA BUTA' Tayang Senin, 6 Mei 2019",0
8535,8535,_ _ bakar di setiabudi _ di rptra kebon _ malam ini,Regional_&_Daerah,0,0,0,0,0,Ratusan Korban Kebakaran di Setiabudi Mengungsi di RPTRA Kebon Sawo Malam Ini,0
1267,1267,_ _ main sinetron mehnaz _ _ coba film layar lebar,Hiburan_&_Selebriti,0,0,0,0,1,"Kenyang Pengalaman Main Sinetron, Mehnaz Marinez Ingin Coba Film Layar Lebar",0
7047,7047,sidang praperadilan kivlan _ soal sita ponsel dan _ _ jalan _ _ jakarta selatan,Berita_indonesia,0,0,0,0,0,Sidang Praperadilan Kivlan Zen Soal Penyitaan Ponsel dan Mobil Tetap Berjalan di PN Jakarta Selatan,0
4357,4357,latih blitar _ unit _ diri,Olahraga,0,0,0,0,0,Pelatih Blitar Bandung United Mengundurkan Diri,0
8088,8088,millendaru seksi _ _ kurang bahan _ taplak meja _ jalan aneh _ lagi haid,Hiburan_&_Selebriti,0,1,0,0,2," Millendaru Seksi Pakai Baju Kurang Bahan Mirip Taplak Meja, Cara Jalan Aneh Disorot Lagi Haid?",1
7654,7654,personel _ _ _ beber alam buruk lama jadi _ kpop,Hiburan_&_Selebriti,0,0,1,1,0,Personel Girl Grup Ini Beber 5 Pengalaman Terburuk Selama Jadi Idol K-Pop,1
4366,4366,yasonna kukuh bagai _ besar _ _ stik,Berita_indonesia,0,0,0,0,0,Yasonna Dikukuhkan Sebagai Guru Besar Ilmu Kriminologi STIK,0
2367,2367,_ haru bayar _ _ samsat untuk _ potong tunggak pajak,Berita_indonesia,0,0,0,0,0,Warga Harus Bayar di Kantor Samsat untuk Dapat Potongan Tunggakan Pajak,0
6081,6081,fahri hamzah _ habibi layak _ _,Berita_indonesia,0,0,0,0,0,Fahri Hamzah: BJ Habibie Layak Dapat Nobel,0
4824,4824,bj habibi bapak _ _ _ indonesia mandiri,Berita_indonesia,0,0,0,0,1,"BJ Habibie, Bapak Teknologi yang Ingin Indonesia Mandiri",0
3666,3666,jadi _ kpk ini _ _ bahuri,Berita_indonesia,0,0,0,0,1," Jadi Pimpinan KPK, Ini Gebrakan Firli Bahuri   ",1
6234,6234,bursa _ liga _ lengkap _ main klub,Olahraga,0,0,1,3,0,Bursa Transfer Liga 1: Daftar Lengkap Perpindahan Pemain 18 Klub,0
7556,7556,usai lantik anggota _ muda hillari lasut _ _ rkuhp,Berita_indonesia,0,0,0,0,1,"Usai Dilantik, Anggota DPR Termuda Hillary Lasut Langsung 'Serang' RKUHP",1
8073,8073,tembak dima _ yuk kato _ pilih vidi _,Hiburan_&_Selebriti,0,1,0,0,2," 'Ditembak' Dimas Beck, Yuki Kato Lebih Pilih Vidi Aldiano?",1
5031,5031,dpr _ perintah _ kesah _ uu masyarakat,Berita_indonesia,0,0,0,0,0,DPR dan Pemerintah Kebut Pengesahan Revisi UU Pemasyarakatan,0
6748,6748,revisi uu kpk _ di baleg _ _ dinami,Berita_indonesia,0,0,0,0,1,"Revisi UU KPK, Pembahasan di Baleg DPR Disebut Dinamis",0
2473,2473,ada langgar di hari pertama _ _ _,Berita_indonesia,0,0,1,3,0,Ada 941 Pelanggaran di Hari Pertama Perluasan Ganjil Genap,0
6942,6942,menteri pupr bocor _ calon istana presiden _ _,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Menteri PUPR Bocorkan Lokasi Calon Istana Presiden di Papua,0
3281,3281,usaha _ _ segel kait _ riau,Berita_indonesia,0,0,0,0,0,Perusahaan Sawit Malaysia Disegel Terkait Karhutla Riau,0
3481,3481,koleksi ta mewah _ luna _ jiwa miskin _ merontaronta,Gaya_Hidup_&_Kesehatan,0,0,1,1,0,5 Koleksi Tas Mewah Lucinta Luna Bikin Jiwa Miskin Netizen Meronta-ronta,1
5065,5065,kenal _ kancil _ _ sebut sesuai butuh warga,Regional_&_Daerah,0,0,0,0,1,"Perkenalkan Mobil Kancil, Ridwan Kamil Sebut Sesuai Kebutuhan Warga",0
6278,6278,mcdonald luncur _ _ in,Gaya_Hidup_&_Kesehatan,0,0,0,0,0,McDonald Luncurkan McDelivery Night In,0
2054,2054,_ hantam _ nelayan di cilacap _,Berita_indonesia,0,0,1,1,1,"Perahu Dihantam Ombak, 2 Nelayan di Cilacap Hilang",0
5849,5849,_ barang _ via ecommerc kena pajak ini kata ylki _ _,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Beli Barang Impor via E-Commerce Kena Pajak, Ini Kata YLKI dan Kadin",1
7991,7991,nayeon _ seksi umbar perut _ mcountdown netizen _ habishabisan,Hiburan_&_Selebriti,1,0,0,0,2,"Nayeon Twice Seksi Umbar Perut di 'M!Countdown', Netizen Kritik Habis-Habisan",1
5820,5820,_ bakat _ audit _ voic indonesia,Gaya_Hidup_&_Kesehatan,0,0,1,1,0,6 Talenta Berbakat Blind Audition The Voice Indonesia,1
2622,2622,bj _ _ jiwa entrepreneur tinggi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,BJ Habibie Punya Jiwa Entrepreneur Tinggi,1
3599,3599,dovizioso _ marquez jalan balap _ _ di misano,Olahraga,0,0,0,0,1,"Dovizioso Melempem, Marquez Jalani Balapan Lebih Tenang di Misano",0
7297,7297,buah anggur dari _ _ di lubuklinggau rp _ per _ _ kandung formalin,Regional_&_Daerah,0,0,1,2,1,"Buah Anggur dari Tiongkok Dijual di Lubuklinggau Rp 50 Ribu Per Kg, Ternyata Mengandung Formalin",1
2920,2920,mau jago _ simak _,Teknologi_&_Sains,0,0,0,0,1,"Mau Jago Gymkhana, Simak Triknya",1
6187,6187,_ bkpm _ izin jadi _ pungli,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Kepala BKPM: Banyak Izin Dijadikan Obyek Pungli,0
7452,7452,video _ anggota dpd _ nyari _ _ saat rapat paripurna,Berita_indonesia,0,0,0,0,0,Video Detik-detik Anggota DPD RI Nyaris Baku Hantam Saat Rapat Paripurna,1
6403,6403,_ rabu hari ini jadwal siar _ _ klasemen,Olahraga,0,0,1,1,0,Liga 1 Rabu Hari Ini: Jadwal Siaran Langsung dan Klasemen,0
1388,1388,sinopsi _ _ buta episod tayang _,Hiburan_&_Selebriti,0,0,1,9,1,"Sinopsis Sinetron 'CINTA BUTA' Episode 125, Tayang 15 Mei 2019",0
447,447,wartawan korban pukul _ di _ lapor _ propam _ sulsel,Berita_indonesia,0,0,0,0,0,Wartawan Korban Pemukulan Aparat di Makassar Lapor ke Propam Polda Sulsel,0
2541,2541,pe resmi _ cek _ _ kamu apakah _ main gim ini,Teknologi_&_Sains,0,1,1,4,2,"PES 2020 Resmi Meluncur, Cek Spesifikasi PC Kamu Apakah Bisa Main Gim Ini?",1
4923,4923,gunung rapi petang ini _ _ gembel jauh _,Regional_&_Daerah,0,0,1,2,1,"Gunung Merapi Petang Ini Semburkan Wedus Gembel Sejauh 1,5 Km",0
5955,5955,aksi _ gendong _ _ ini kata ani baswedan,Regional_&_Daerah,0,0,0,0,1,"Aksi Nenek Gendong Jenazah Cucu, Ini Kata Anies Baswedan",1
1973,1973,samsung boyong tim esport _ _ _,Teknologi_&_Sains,0,0,1,4,0,"Samsung Boyong Tim E-sport ""DeToNator"" ke TGS 2019",0
7633,7633,pasti nihil titik _ statu darurat _ udara riau _ _,Berita_indonesia,0,0,0,0,1,"Dipastikan Nihil Titik Api, Status Darurat Pencemaran Udara Riau Akhirnya Dicabut",0
5315,5315,putra el _ pimpin _ dramati saudara _,Berita_Internasional,0,0,0,0,0,Putra El Chapo Pimpin Penyelamatan Dramatis Saudara Tirinya,0
446,446,orang _ dunia akibat _ ambon,Berita_indonesia,0,0,1,1,0,3 Orang Meninggal Dunia Akibat Gempa Ambon,0
7320,7320,_ umum _ _ atlet raih super _ laju ke final audisi di _,Olahraga,0,0,1,6,0,Audisi Umum Beasiswa Bulutangkis 2019: 26 Atlet Raih Super Tiket Melaju ke Final Audisi di Kudus,0
2864,2864,_ _ masih takjub jalan debut _ mu,Olahraga,0,0,0,0,0,Daniel James Masih Takjub Jalani Debut Bersama MU,1
4119,4119,_ _ _ oleh polisi hong kong tingkat,Berita_indonesia,0,0,0,0,0,Kekerasan terhadap Jurnalis oleh Polisi Hong Kong Meningkat,0
5592,5592,latih _ _ bisa apaapa jika fan sorak neymar _ laga vs _,Olahraga,0,0,0,0,0,Pelatih PSG Tak Bisa Apa-apa Jika Fans Soraki Neymar di Laga vs Strasbourg,0
7141,7141,_ _ luka batin _ ini _ amelia yani putri jender achmad yani,Berita_indonesia,0,0,1,4,2,"20 Tahun Mengobati Luka Batin G30S, Inilah Kisah Amelia Yani, Putri Jenderal Achmad Yani",1
6244,6244,ferrari _ luncur _ per jam kurang _ detik,Teknologi_&_Sains,0,0,1,7,1,"Ferrari 812 GTS Meluncur, 100 Km per Jam Kurang dari 3 Detik",0
1876,1876,toyota _ luncur simak _ harga,Teknologi_&_Sains,0,0,1,4,1,"Toyota Calya 2019 Meluncur, Simak Detail Harganya",1
3479,3479,_ dewan hadir rapat _ kesah pimpin _,Berita_indonesia,0,0,1,3,0,299 Anggota Dewan Hadiri Rapat Paripurna Pengesahan Pimpinan KPK,0
184,184,tani _ biar _ busuk _ harga anjlok,Berita_indonesia,0,0,0,0,0,Petani Blitar Biarkan Tomat Membusuk karena Harga Anjlok,0
1334,1334,gift _ inovasi baru dan _ untuk investasi _,Hiburan_&_Selebriti,0,0,0,0,1,"'Gift Series', Inovasi Terbaru dan Kekinian Untuk Investasi Emas",0
8247,8247,_ roni dozer lari ke _ sakit _ kaki _ begini kondisi,Hiburan_&_Selebriti,0,0,0,0,1,"Komedian Rony Dozer Dilarikan ke Rumah Sakit Usai Kaki Bengkak, Begini Kondisinya",1
1512,1512,_ _ bumi kotak ikut tanam pohon _ ngawi,Hiburan_&_Selebriti,0,0,0,0,1,"Peduli Keselamatan Bumi, Kotak Ikutan Tanam Pohon di Ngawi",0
2276,2276,pemprov dki tetap potong kabel _ _ lapor ke _,Berita_indonesia,0,0,0,0,0,Pemprov DKI Tetap Potong Kabel Utilitas meski Dilaporkan ke Ombudsman,0
7437,7437,deret seleb _ _ tahun namun masih lihat _ ini rahasia _,Hiburan_&_Selebriti,0,0,1,2,1,"Deretan Seleb Hampir Berusia 50 Tahun Namun Masih Terlihat Muda, Ini Rahasia Mereka",1
6134,6134,_ nusantara di ngawi _ masyarakat sadar _,Olahraga,0,0,0,0,0,Gowes Nusantara di Ngawi Ajak Masyarakat Sadar Lingkungan,0
1023,1023,_ _ tanda pasang selingkuh _ belakang,Gaya_Hidup_&_Kesehatan,0,0,1,2,1,"Bersabarlah, Ini 10 Tanda Pasangan Selingkuh di Belakangmu",1
6445,6445,warga condet beri nama _ _ simak _ nekat,Regional_&_Daerah,0,0,0,0,1,"Warga Condet Beri Nama Cucu Habibie, Simak Kisah Nekatnya",1
2676,2676,hal _ haru laku _ untuk _ leicest,Olahraga,0,0,1,1,0,3 Hal yang Harus Dilakukan MU Untuk Membungkam Leicester,1
2228,2228,soal _ kota baru _ akan foku _ lingkung,Berita_indonesia,0,0,0,0,1,"Soal Ibu Kota Baru, KLHK Akan Fokus Pemulihan Lingkungan ",0
3276,3276,ini duga sebab ledak _ _ bahan _ _ brimob jateng,Berita_indonesia,0,0,0,0,0,Ini Dugaan Penyebab Ledakan di Gudang Bahan Peledak Mako Brimob Jateng,1
3433,3433,viral di _ video bocah masak nasi goreng _ untuk _ sedih _,Gaya_Hidup_&_Kesehatan,1,0,0,0,3,"Viral di Medsos, Video Bocah Masak Nasi Goreng Sendiri untuk Adik, Sedih Lihatnya!",1
6321,6321,_ talk tongkat tunanetra _ _ deteksi jalan,Difabel,0,0,0,0,1,"We Talk, Tongkat Tunanetra dengan Sensor Pendeteksi Jalan",0
8183,8183,investor bakal _ temu di kalimantan _ investasi di _ _ baru,Berita_indonesia,0,0,0,0,0,Investor Bakal Gelar Pertemuan Di Kalimantan Rencanakan Investasi Di Ibu Kota Baru,0
2479,2479,_ news _ raya meningg bagaimana lanjut kasu video _ vina _,Berita_indonesia,0,1,1,1,2,"Top 3 News: Usai Raya Meninggal, Bagaimana Kelanjutan Kasus Video Syur Vina Garut?",1
3080,3080,_ _ warna coral pixel lewat iklan di _ squar,Teknologi_&_Sains,0,0,1,1,0,Google Konfirmasi Warna Coral Pixel 4 Lewat Iklan di Times Square,0
229,229,_ anggota _ banten _ sk renovasi rumahbayar kuliah anak,Berita_indonesia,0,0,0,0,0,Alasan Anggota DPRD Banten Gadaikan SK: Renovasi Rumah-Bayar Kuliah Anak,0
7324,7324,anak _ ruben onsu mulai _ jadwal _ peto di _ rang ganti _ ini,Hiburan_&_Selebriti,0,0,0,0,2,"Anak Angkat Ruben Onsu Mulai Sekolah, Jadwal Betrand Peto di TV Dikurangi, Diganti Kesibukan Ini",1
8530,8530,video _ hujan _ bombardir sawah _ jeneponto,Berita_indonesia,0,0,0,0,0,Video: Horor Hujan Es 'Bombardir' Persawahan di Jeneponto,1
7420,7420,_ _ indosiar _ vs bal unit _ aks di hp,Hiburan_&_Selebriti,0,0,1,5,1,"Link Streaming Indosiar Persija vs Bali United Liga 1 2019, Akses di HP",0
3638,3638,_ _ ting enggan _ ulang tahun enam bilqi kenapa,Hiburan_&_Selebriti,0,1,0,0,2,"Ayu Ting Ting Enggan Rayakan Ulang Tahun Keenam Bilqis, Kenapa?   ",1
2461,2461,jdih bnptki _ _ ii jdihn _,Berita_indonesia,0,0,1,5,0,JDIH BNP2TKI Raih Terbaik II JDIHN Award 2019,0
7948,7948,_ laba usaha yg _ _ kasihan netizen,Hiburan_&_Selebriti,0,0,0,0,1,"Perkiraan Laba Usaha YG Mengenaskan, BLACKPINK Dikasihani Netizen",1
957,957,suka _ _ ini nyata _ sebal,Gaya_Hidup_&_Kesehatan,1,0,0,0,1,Suka Bersikap Seperti Ini Ternyata Membuatmu Menyebalkan!,1
2042,2042,_ kondisi _ habibi _ baik dari pagi tadi,Berita_indonesia,0,0,0,0,0,Aburizal: Kondisi Pak Habibie Lebih Baik dari Pagi Tadi,0
6909,6909,bal jadi _ _ _ kendara listrik,Teknologi_&_Sains,0,0,0,0,0,Bali Jadi Daerah Perintis Berbasis Kendaraan Listrik,0
688,688,_ _ jarak pandang _ _ di jumlah bandara akibat kabut asap,Berita_indonesia,0,0,0,0,0,Pagi Ini Jarak Pandang Rendah Terjadi di Sejumlah Bandara Akibat Kabut Asap,0
4290,4290,habibi hanya boleh jenguk _ _,Berita_indonesia,0,0,0,0,0,Habibie Hanya Boleh Dijenguk Orang Terbatas,0
6834,6834,_ uu kpk _ sinta _ gu _ mule dan puse,Berita_indonesia,0,0,0,0,0,Revisi UU KPK Bikin Sinta Nuriyah Gus Dur Mules dan Pusing,0
1075,1075,sinopsi _ still episod _ _ lalu,Hiburan_&_Selebriti,0,0,1,4,1,"Sinopsis Drama STILL 17 Episode 14, Kenangan Masa Lalu",0
1220,1220,sinopsi _ cinta suci episod _ senin _,Hiburan_&_Selebriti,0,0,1,8,1,"Sinopsis Sinetron 'CINTA SUCI' Episode 305 Tayang Senin, 8 April 2019",0
4835,4835,netanyahu _ _ yordan demi _ milu,Berita_indonesia,0,0,0,0,0,Netanyahu Iming-imingi Lembah Yordan demi Menang Pemilu,0
6940,6940,renang basket dan _ _ bikin tinggi mito atau _,Gaya_Hidup_&_Kesehatan,0,1,0,0,3,"Renang, Basket dan Olahraga Ini Bikin Tinggi, Mitos atau Fakta?",1
2414,2414,cara polisi tindak langgar ganjil _ agar _ _,Berita_indonesia,0,0,0,0,0,Cara Polisi Tindak Pelanggar Ganjil Genap Agar Tidak Lolos,1
8055,8055,ita member nct _ _ imut siapa pale _,Hiburan_&_Selebriti,0,1,1,7,2,"ITA 2019: Member NCT 127 Pamer Wajah Imut, Siapa Paling Lucu?",1
6902,6902,jelang _ tira persikabo _ sudah gabung persib _,Olahraga,0,0,0,0,1,"Menjelang Lawan Tira Persikabo, Febri Sudah Gabung Persib Bandung",0
3561,3561,_ ralin shah _ arti yang _ jual kopi,Gaya_Hidup_&_Kesehatan,0,0,1,1,1,"Selain Raline Shah, Ini 5 Artis yang Juga Jualan Kopi   ",1
5258,5258,laku istimewa _ _ ronaldo,Olahraga,0,0,0,0,0,Perlakuan Istimewa Sarri pada Ronaldo,1
5196,5196,uang muka kpr _ _ motor makin murah _ desemb,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Uang Muka KPR dan Kredit Motor Makin Murah Mulai Desember,0
5553,5553,giia makassar catat _ _,Teknologi_&_Sains,0,0,1,4,0,GIIAS Makassar 2019 Catatkan Kontribusi Positif,0
1090,1090,angga dwima _ dan nicolin _ ilmu dengan _ content _,Hiburan_&_Selebriti,0,0,0,0,0,Angga Dwimas Sasongko dan Nicoline Bagi-Bagi Ilmu dengan Calon Content Creator,0
8251,8251,viral wartawan rekam _ represif aparat _ _ ini jadi _,Berita_indonesia,0,0,0,0,1,"Viral Wartawan Rekam Tindakan Represif Aparat, Sikap Polisi Ini Jadi Sorotan",1
2398,2398,_ kritik film cumbu _ _ putar di semarang,Berita_indonesia,0,0,0,0,1,"Sempat Dikritik, Film ""Kucumbu Tubuh Indahku"" Diputar di Semarang",0
6117,6117,_ _ basket fiba _ serbia dihadang argentina,Olahraga,0,0,1,4,0,Piala Dunia Basket FIBA 2019: Laju Serbia Dihadang Argentina,0
1301,1301,istri ajun _ _ _ sunan sudah nyaman dengan _ baru,Hiburan_&_Selebriti,0,1,0,0,1,Istri Ajun Perwira Ungkap Salmafina Sunan Sudah Nyaman Dengan Keyakinan Barunya?,1
2092,2092,konstruksi terowongan perlu _ _ tinggi,Properti_&_Perumahan,0,0,0,0,0,Konstruksi Terowongan Perlu Manajemen Risiko Tinggi,0
4659,4659,_ lap habibi _ generasi muda _,Berita_indonesia,0,0,0,0,0,Kepala Lapan: Habibie Inspirasi Generasi Muda Indonesia,0
3691,3691,jargon dua _ cukup _ ganti ini alas _ makna,Gaya_Hidup_&_Kesehatan,0,0,0,0,1,"Jargon 'Dua Anak Cukup' Bakal Diganti, Ini Alasan dan Maknanya",1
5687,5687,_ expo kembang tourism _ and _,Regional_&_Daerah,0,0,1,4,2,"Sulut Expo 2019 Kembangkan Tourism, Trade, and Investment",0
6582,6582,buwa _ _ modu bpnt bagaimana _ salur,"Keuangan,Ekonomi_&_Bisnis",0,1,0,0,2,"Buwas Ancam Bongkar Modus BPNT, Bagaimana Sistem Penyalurannya?",1
5929,5929,lisa blackpink kirim donasi untuk _ _ _,Hiburan_&_Selebriti,0,0,0,0,0,Lisa Blackpink Kirim Donasi untuk Korban Banjir Thailand,0
2317,2317,_ _ tidak ada _ aksi unjuk rasa di kpk _ aman,Berita_indonesia,0,0,0,0,0,Polisi Sebut Tidak Ada Peserta Aksi Unjuk Rasa di KPK yang Diamankan ,0
2954,2954,tip nikah agar langgeng _ bj _ dan _,Gaya_Hidup_&_Kesehatan,0,0,0,0,0,Tips Pernikahan Agar Langgeng Seperti BJ Habibie dan Ainun,1
187,187,hari asyura _ _ rili _ antisipasi sebar syiah,Berita_indonesia,0,0,0,0,1,"Hari Asyura, Pemkot Makassar Rilis Edaran Antisipasi Penyebaran Syiah",0
6617,6617,_ serat optik _ cikini juga _ jaring telepon,Regional_&_Daerah,0,0,0,0,0,Pemutusan Serat Optik di Cikini Juga Ganggu Jaringan Telepon,0
2300,2300,_ _ untuk beli senjata habil marati _ untuk penting bangsa _ negara,Berita_indonesia,0,0,0,0,1,"Beri Uang untuk Beli Senjata, Habil Marati Sebut Untuk Kepentingan Bangsa dan Negara",0
4789,4789,_ bunga bi turun pasar obligasi _ _,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Suku Bunga BI Turun, Pasar Obligasi Kian Menarik",0
4853,4853,valencia tunjuk celad _ _,Olahraga,0,0,0,0,0,Valencia Tunjuk Celades Pelatih Baru,0
3299,3299,_ jean _ ta mewah _ lil _ pakai jet dari,Gaya_Hidup_&_Kesehatan,0,0,0,0,1,"Kisah Jeane, Dapat Tas Mewah hingga Keliling Dunia Pakai Jet dari ",1
2206,2206,_ _ kembang sistem _ untuk _ jumlah korban buah bencana,Berita_indonesia,0,0,0,0,0,Mabes Polri Kembangkan Sistem Informasi untuk Pastikan Jumlah Korban Sebuah Bencana,0
2295,2295,_ sebut banyak jabat takut ambil _ karena tuding _,Berita_indonesia,0,0,0,0,0,Wapres Sebut Banyak Pejabat Takut Ambil Keputusan karena Tudingan Korupsi,0
2230,2230,polisi sebut _ _ jadi _ madam karhutla,Berita_indonesia,0,0,0,0,0,Polisi Sebut Ketersediaan Air Jadi Kendala Pemadaman Karhutla ,0
6396,6396,kemenpar _ turi _ batal datang akibat kabut _,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Kemenpar: Puluhan Turis Asing Batal Datang Akibat Kabut Asap,0
8165,8165,andr _ _ sule jomblo rias tebal krisdayanti _ anggota dpr _ pagi,Hiburan_&_Selebriti,0,0,0,0,1,"Andre Taulany Keceplosan Sule Jomblo, Riasan Tebal Krisdayanti Jadi Anggota DPR Dikritik-Topik Pagi",1
6607,6607,_ _ kalteng _ vs baya surabaya,Olahraga,0,0,1,1,0,Prediksi Liga 1: Kalteng Putra vs Persebaya Surabaya,0
2260,2260,menkumham cabut paspor _ _ _ atur,Berita_indonesia,0,0,0,0,0,Menkumham: Pecabutan Paspor Veronica Koman Sesuai Aturan,0
6488,6488,_ _ tanya statu _ nasion komodo,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Menteri Pariwisata Pertanyakan Status Taman Nasional Komodo,0
5679,5679,inspirasi _ layu serta olimpiad robotika buat robot _ _,Teknologi_&_Sains,0,0,0,0,1,"Terinspirasi Tanaman Layu, Peserta Olimpiade Robotika Buat Robot Penyiram Pohon",0
1723,1723,kasu meikarta _ _ jabar panggil _,Berita_indonesia,0,0,1,1,1,"Kasus Meikarta, 3 ASN Pemprov Jabar Dipanggil KPK",0
3653,3653,jeli lihat peluang babel _ _ tapioka dari _,Berita_indonesia,0,0,0,0,1,"Jeli Lihat Peluang, Babel Kembangkan Agroindustri Tapioka dari Singkong",0
1588,1588,_ pent _ masuk area jicomfest,Hiburan_&_Selebriti,0,0,1,6,0,10 Persiapan Penting Sebelum Masuk Area JICOMFEST 2019,1
3710,3710,celaka _ _ gelimpang warga malah asyik _ foto _ video,Berita_indonesia,1,0,0,0,3,"Kecelakaan Maut, Mayat Bergelimpangan, Warga Malah Asyik Ambil Foto dan Video!",1
2826,2826,_ mandiri telah salur _ _ sektor wisata rp triliun,"Keuangan,Ekonomi_&_Bisnis",0,0,1,3,1,"Bank Mandiri Telah Salurkan KUR untuk Sektor Wisata Rp 2,48 Triliun",0
925,925,bj _ _ begini sedih _ rahadian,Berita_indonesia,0,0,0,0,1,"BJ Habibie Meninggal, Begini Sedihnya Reza Rahadian",1
6769,6769,jokowi aku _ kirim _ revisi uu _ _ terima dim,Berita_indonesia,0,0,0,0,1,"Jokowi Mengaku Belum Kirim Surpres Revisi UU KPK, Baru Terima DIM",0
7634,7634,angela lee jatuh _ kepala bocor garagara ganggu _ _,Hiburan_&_Selebriti,0,1,0,0,1,Angela Lee Terjatuh Hingga Kepala Bocor Gara-Gara Diganggu Makhluk Halus?,1
3648,3648,sakit ispa akibat kabut _ serang _ _ jambi,Berita_indonesia,0,0,1,5,1,Penyakit ISPA Akibat Kabut Asap Serang 16.000 Warga Kota Jambi,0
3995,3995,televisi _ grati _ orang _ seasia siapa mau,"Keuangan,Ekonomi_&_Bisnis",0,1,1,1,2,"Televisi 4K Gratis dari Orang Terkaya Se-Asia, Siapa Mau?",1
4052,4052,_ bruyn motor _ bekuk skotlandia,Olahraga,0,0,1,2,0,De Bruyne Motori Belgia Bekuk Skotlandia 4-0 ,0
1175,1175,_ day _ princ episod _ yeon kena panah dan won _ kecewa,Hiburan_&_Selebriti,0,0,1,4,1,"Sinopsis '100 DAYS MY PRINCE' Episode 8, Moo Yeon Terkena Panah dan Won Deuk Kecewa",0
2016,2016,_ rencana _ haru serta _ yang akurat,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,KKP: Rencana Reklamasi Harus Disertai Perencanaan yang Akurat,0
2978,2978,kendara _ _ guna b,"Keuangan,Ekonomi_&_Bisnis",0,0,1,2,0,Kendaraan Tambang Diminta Gunakan B20,0
7333,7333,aktor _ tiongkok _ aku _ ubah _ minum bubbl tea tiap hari,Berita_Internasional,0,0,0,0,0,Aktor Asal Tiongkok Ini Mengaku Wajahnya Berubah Usai Minum Bubble Tea Setiap Hari,1
6634,6634,_ _ nego talib propos damai afganistan _,Berita_indonesia,0,0,0,0,1,"Trump Akhiri Nego Taliban, Proposal Perdamaian Afganistan Mati",0
