Unnamed: 0.1,Unnamed: 0,title,category,has_exclamation,has_question,has_number,num_count,mark_count,original_title,label_score
5578,5578,bnn selundup narkotika ke,Regional_&_Daerah,0,0,1,2,0,BNN Klaim Penyelundupan Narkotika ke Indonesia Menurun 30%,0
1352,1352,sinopsi buta tayang mei,Hiburan_&_Selebriti,0,0,1,5,1,"Sinopsis Sinetron 'CINTA BUTA' Tayang Senin, 6 Mei 2019",0
8535,8535,korban bakar di setiabudi ungsi kebon sawo ini,Regional_&_Daerah,0,0,0,0,0,Ratusan Korban Kebakaran di Setiabudi Mengungsi di RPTRA Kebon Sawo Malam Ini,0
1267,1267,alam sinetron mehnaz ingin coba film layar lebar,Hiburan_&_Selebriti,0,0,0,0,1,"Kenyang Pengalaman Main Sinetron, Mehnaz Marinez Ingin Coba Film Layar Lebar",0
7047,7047,praperadilan kivlan zen soal sita ponsel mobil jalan di jakarta,Berita_indonesia,0,0,0,0,0,Sidang Praperadilan Kivlan Zen Soal Penyitaan Ponsel dan Mobil Tetap Berjalan di PN Jakarta Selatan,0
4357,4357,latih blitar unit diri,Olahraga,0,0,0,0,0,Pelatih Blitar Bandung United Mengundurkan Diri,0
8088,8088,seksi pakai baju kurang bahan mirip jalan aneh sorot lagi,Hiburan_&_Selebriti,0,1,0,0,2," Millendaru Seksi Pakai Baju Kurang Bahan Mirip Taplak Meja, Cara Jalan Aneh Disorot Lagi Haid?",1
7654,7654,girl ini beber buruk lama jadi idol kpop,Hiburan_&_Selebriti,0,0,1,1,0,Personel Girl Grup Ini Beber 5 Pengalaman Terburuk Selama Jadi Idol K-Pop,1
4366,4366,kukuh bagai guru ilmu kriminolog stik,Berita_indonesia,0,0,0,0,0,Yasonna Dikukuhkan Sebagai Guru Besar Ilmu Kriminologi STIK,0
2367,2367,haru bayar samsat dapat potong tunggak pajak,Berita_indonesia,0,0,0,0,0,Warga Harus Bayar di Kantor Samsat untuk Dapat Potongan Tunggakan Pajak,0
6081,6081,fahri habibi dapat nobel,Berita_indonesia,0,0,0,0,0,Fahri Hamzah: BJ Habibie Layak Dapat Nobel,0
4824,4824,habibi bapak teknolog yang mandiri,Berita_indonesia,0,0,0,0,1,"BJ Habibie, Bapak Teknologi yang Ingin Indonesia Mandiri",0
3666,3666,jadi kpk gebrak bahuri,Berita_indonesia,0,0,0,0,1," Jadi Pimpinan KPK, Ini Gebrakan Firli Bahuri   ",1
6234,6234,transfer daftar lengkap pindah main,Olahraga,0,0,1,3,0,Bursa Transfer Liga 1: Daftar Lengkap Perpindahan Pemain 18 Klub,0
7556,7556,usai anggota dpr muda lasut langsung serang,Berita_indonesia,0,0,0,0,1,"Usai Dilantik, Anggota DPR Termuda Hillary Lasut Langsung 'Serang' RKUHP",1
8073,8073,dima beck yuk kato lebih pilih vidi,Hiburan_&_Selebriti,0,1,0,0,2," 'Ditembak' Dimas Beck, Yuki Kato Lebih Pilih Vidi Aldiano?",1
5031,5031,dpr perintah kebut kesah masyarakat,Berita_indonesia,0,0,0,0,0,DPR dan Pemerintah Kebut Pengesahan Revisi UU Pemasyarakatan,0
6748,6748,revisi bahas di baleg sebut dinami,Berita_indonesia,0,0,0,0,1,"Revisi UU KPK, Pembahasan di Baleg DPR Disebut Dinamis",0
2473,2473,langgar di hari pertama ganjil genap,Berita_indonesia,0,0,1,3,0,Ada 941 Pelanggaran di Hari Pertama Perluasan Ganjil Genap,0
6942,6942,pupr bocor lokasi calon istana di,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Menteri PUPR Bocorkan Lokasi Calon Istana Presiden di Papua,0
3281,3281,usaha malaysia segel kait,Berita_indonesia,0,0,0,0,0,Perusahaan Sawit Malaysia Disegel Terkait Karhutla Riau,0
3481,3481,koleksi ta mewah luna bikin netizen merontaronta,Gaya_Hidup_&_Kesehatan,0,0,1,1,0,5 Koleksi Tas Mewah Lucinta Luna Bikin Jiwa Miskin Netizen Meronta-ronta,1
5065,5065,kenal mobil kancil kamil sebut butuh,Regional_&_Daerah,0,0,0,0,1,"Perkenalkan Mobil Kancil, Ridwan Kamil Sebut Sesuai Kebutuhan Warga",0
6278,6278,luncur mcdeliveri night,Gaya_Hidup_&_Kesehatan,0,0,0,0,0,McDonald Luncurkan McDelivery Night In,0
2054,2054,perahu ombak cilacap hilang,Berita_indonesia,0,0,1,1,1,"Perahu Dihantam Ombak, 2 Nelayan di Cilacap Hilang",0
5849,5849,barang impor via ecommerc kena pajak ini kadin,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Beli Barang Impor via E-Commerce Kena Pajak, Ini Kata YLKI dan Kadin",1
7991,7991,nayeon twice seksi umbar perut di habishabisan,Hiburan_&_Selebriti,1,0,0,0,2,"Nayeon Twice Seksi Umbar Perut di 'M!Countdown', Netizen Kritik Habis-Habisan",1
5820,5820,bakat audit the indonesia,Gaya_Hidup_&_Kesehatan,0,0,1,1,0,6 Talenta Berbakat Blind Audition The Voice Indonesia,1
2622,2622,habibi punya jiwa entrepreneur tinggi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,BJ Habibie Punya Jiwa Entrepreneur Tinggi,1
3599,3599,dovizioso marquez jalan balap lebih di,Olahraga,0,0,0,0,1,"Dovizioso Melempem, Marquez Jalani Balapan Lebih Tenang di Misano",0
7297,7297,buah anggur dari tiongkok jual di rp ribu nyata,Regional_&_Daerah,0,0,1,2,1,"Buah Anggur dari Tiongkok Dijual di Lubuklinggau Rp 50 Ribu Per Kg, Ternyata Mengandung Formalin",1
2920,2920,mau jago trik,Teknologi_&_Sains,0,0,0,0,1,"Mau Jago Gymkhana, Simak Triknya",1
6187,6187,kepala banyak izin jadi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Kepala BKPM: Banyak Izin Dijadikan Obyek Pungli,0
7452,7452,detikdetik dpd ri hantam saat rapat paripurna,Berita_indonesia,0,0,0,0,0,Video Detik-detik Anggota DPD RI Nyaris Baku Hantam Saat Rapat Paripurna,1
6403,6403,liga rabu hari ini langsung klasemen,Olahraga,0,0,1,1,0,Liga 1 Rabu Hari Ini: Jadwal Siaran Langsung dan Klasemen,0
1388,1388,sinetron cinta buta episod tayang,Hiburan_&_Selebriti,0,0,1,9,1,"Sinopsis Sinetron 'CINTA BUTA' Episode 125, Tayang 15 Mei 2019",0
447,447,wartawan korban pukul aparat di lapor polda,Berita_indonesia,0,0,0,0,0,Wartawan Korban Pemukulan Aparat di Makassar Lapor ke Propam Polda Sulsel,0
2541,2541,pe luncur cek spesifikasi pc apakah gim ini,Teknologi_&_Sains,0,1,1,4,2,"PES 2020 Resmi Meluncur, Cek Spesifikasi PC Kamu Apakah Bisa Main Gim Ini?",1
4923,4923,gunung petang sembur wedu gembel km,Regional_&_Daerah,0,0,1,2,1,"Gunung Merapi Petang Ini Semburkan Wedus Gembel Sejauh 1,5 Km",0
5955,5955,nenek jenazah cucu ini kata ani baswedan,Regional_&_Daerah,0,0,0,0,1,"Aksi Nenek Gendong Jenazah Cucu, Ini Kata Anies Baswedan",1
1973,1973,samsung boyong deton tg,Teknologi_&_Sains,0,0,1,4,0,"Samsung Boyong Tim E-sport ""DeToNator"" ke TGS 2019",0
7633,7633,pasti nihil titik cemar udara riau cabut,Berita_indonesia,0,0,0,0,1,"Dipastikan Nihil Titik Api, Status Darurat Pencemaran Udara Riau Akhirnya Dicabut",0
5315,5315,putra el chapo pimpin dramati,Berita_Internasional,0,0,0,0,0,Putra El Chapo Pimpin Penyelamatan Dramatis Saudara Tirinya,0
446,446,orang dunia gempa ambon,Berita_indonesia,0,0,1,1,0,3 Orang Meninggal Dunia Akibat Gempa Ambon,0
7320,7320,audisi umum atlet raih super ke audisi di kudu,Olahraga,0,0,1,6,0,Audisi Umum Beasiswa Bulutangkis 2019: 26 Atlet Raih Super Tiket Melaju ke Final Audisi di Kudus,0
2864,2864,daniel jame jalan debut sama,Olahraga,0,0,0,0,0,Daniel James Masih Takjub Jalani Debut Bersama MU,1
4119,4119,hadap jurnal hong kong tingkat,Berita_indonesia,0,0,0,0,0,Kekerasan terhadap Jurnalis oleh Polisi Hong Kong Meningkat,0
5592,5592,latih psg tak apaapa fan neymar di laga strasbourg,Olahraga,0,0,0,0,0,Pelatih PSG Tak Bisa Apa-apa Jika Fans Soraki Neymar di Laga vs Strasbourg,0
7141,7141,tahun obat luka batin kisah yani jender achmad yani,Berita_indonesia,0,0,1,4,2,"20 Tahun Mengobati Luka Batin G30S, Inilah Kisah Amelia Yani, Putri Jenderal Achmad Yani",1
6244,6244,ferrari gt luncur per jam dari,Teknologi_&_Sains,0,0,1,7,1,"Ferrari 812 GTS Meluncur, 100 Km per Jam Kurang dari 3 Detik",0
1876,1876,toyota luncur simak detail,Teknologi_&_Sains,0,0,1,4,1,"Toyota Calya 2019 Meluncur, Simak Detail Harganya",1
3479,3479,anggota hadir paripurna kesah kpk,Berita_indonesia,0,0,1,3,0,299 Anggota Dewan Hadiri Rapat Paripurna Pengesahan Pimpinan KPK,0
184,184,tani blitar biar tomat anjlok,Berita_indonesia,0,0,0,0,0,Petani Blitar Biarkan Tomat Membusuk karena Harga Anjlok,0
1334,1334,gift seri inovasi baru dan investasi,Hiburan_&_Selebriti,0,0,0,0,1,"'Gift Series', Inovasi Terbaru dan Kekinian Untuk Investasi Emas",0
8247,8247,komedian roni dozer ke sakit usai kaki kondisi,Hiburan_&_Selebriti,0,0,0,0,1,"Komedian Rony Dozer Dilarikan ke Rumah Sakit Usai Kaki Bengkak, Begini Kondisinya",1
1512,1512,peduli selamat bumi tanam di ngawi,Hiburan_&_Selebriti,0,0,0,0,1,"Peduli Keselamatan Bumi, Kotak Ikutan Tanam Pohon di Ngawi",0
2276,2276,dki tetap potong meski lapor ke ombudsman,Berita_indonesia,0,0,0,0,0,Pemprov DKI Tetap Potong Kabel Utilitas meski Dilaporkan ke Ombudsman,0
7437,7437,deret seleb hampir usia masih lihat ini rahasia,Hiburan_&_Selebriti,0,0,1,2,1,"Deretan Seleb Hampir Berusia 50 Tahun Namun Masih Terlihat Muda, Ini Rahasia Mereka",1
6134,6134,nusantara ngawi ajak masyarakat sadar,Olahraga,0,0,0,0,0,Gowes Nusantara di Ngawi Ajak Masyarakat Sadar Lingkungan,0
1023,1023,sabar tanda pasang belakang,Gaya_Hidup_&_Kesehatan,0,0,1,2,1,"Bersabarlah, Ini 10 Tanda Pasangan Selingkuh di Belakangmu",1
6445,6445,condet beri habibi simak kisah nekat,Regional_&_Daerah,0,0,0,0,1,"Warga Condet Beri Nama Cucu Habibie, Simak Kisah Nekatnya",1
2676,2676,yang haru mu untuk bungkam,Olahraga,0,0,1,1,0,3 Hal yang Harus Dilakukan MU Untuk Membungkam Leicester,1
2228,2228,soal kota baru akan pulih lingkung,Berita_indonesia,0,0,0,0,1,"Soal Ibu Kota Baru, KLHK Akan Fokus Pemulihan Lingkungan ",0
3276,3276,duga ledak di bahan mako brimob jateng,Berita_indonesia,0,0,0,0,0,Ini Dugaan Penyebab Ledakan di Gudang Bahan Peledak Mako Brimob Jateng,1
3433,3433,di medso video bocah masak goreng sendiri untuk lihat,Gaya_Hidup_&_Kesehatan,1,0,0,0,3,"Viral di Medsos, Video Bocah Masak Nasi Goreng Sendiri untuk Adik, Sedih Lihatnya!",1
6321,6321,we talk dengan deteksi jalan,Difabel,0,0,0,0,1,"We Talk, Tongkat Tunanetra dengan Sensor Pendeteksi Jalan",0
8183,8183,investor bakal temu di kalimantan rencana di ibu,Berita_indonesia,0,0,0,0,0,Investor Bakal Gelar Pertemuan Di Kalimantan Rencanakan Investasi Di Ibu Kota Baru,0
2479,2479,news usai raya lanjut kasu video syur garut,Berita_indonesia,0,1,1,1,2,"Top 3 News: Usai Raya Meninggal, Bagaimana Kelanjutan Kasus Video Syur Vina Garut?",1
3080,3080,googl warna coral pixel iklan di squar,Teknologi_&_Sains,0,0,1,1,0,Google Konfirmasi Warna Coral Pixel 4 Lewat Iklan di Times Square,0
229,229,alas dprd banten sk renovasi rumahbayar anak,Berita_indonesia,0,0,0,0,0,Alasan Anggota DPRD Banten Gadaikan SK: Renovasi Rumah-Bayar Kuliah Anak,0
7324,7324,angkat ruben mulai sekolah jadwal peto di tv rang ini,Hiburan_&_Selebriti,0,0,0,0,2,"Anak Angkat Ruben Onsu Mulai Sekolah, Jadwal Betrand Peto di TV Dikurangi, Diganti Kesibukan Ini",1
8530,8530,horor es bombardir sawah di,Berita_indonesia,0,0,0,0,0,Video: Horor Hujan Es 'Bombardir' Persawahan di Jeneponto,1
7420,7420,link stream indosiar vs bal liga aks,Hiburan_&_Selebriti,0,0,1,5,1,"Link Streaming Indosiar Persija vs Bali United Liga 1 2019, Akses di HP",0
3638,3638,ting ting enggan tahun enam bilqi kenapa,Hiburan_&_Selebriti,0,1,0,0,2,"Ayu Ting Ting Enggan Rayakan Ulang Tahun Keenam Bilqis, Kenapa?   ",1
2461,2461,jdih bnptki ii award,Berita_indonesia,0,0,1,5,0,JDIH BNP2TKI Raih Terbaik II JDIHN Award 2019,0
7948,7948,kira laba yg enas blackpink,Hiburan_&_Selebriti,0,0,0,0,1,"Perkiraan Laba Usaha YG Mengenaskan, BLACKPINK Dikasihani Netizen",1
957,957,suka ini buat sebal,Gaya_Hidup_&_Kesehatan,1,0,0,0,1,Suka Bersikap Seperti Ini Ternyata Membuatmu Menyebalkan!,1
2042,2042,kondisi pak habibi lebih baik pagi,Berita_indonesia,0,0,0,0,0,Aburizal: Kondisi Pak Habibie Lebih Baik dari Pagi Tadi,0
6909,6909,bal daerah inti listrik,Teknologi_&_Sains,0,0,0,0,0,Bali Jadi Daerah Perintis Berbasis Kendaraan Listrik,0
688,688,pagi jarak pandang rendah jumlah bandara akibat kabut,Berita_indonesia,0,0,0,0,0,Pagi Ini Jarak Pandang Rendah Terjadi di Sejumlah Bandara Akibat Kabut Asap,0
4290,4290,habibi boleh jenguk orang,Berita_indonesia,0,0,0,0,0,Habibie Hanya Boleh Dijenguk Orang Terbatas,0
6834,6834,revisi uu bikin gu mule dan puse,Berita_indonesia,0,0,0,0,0,Revisi UU KPK Bikin Sinta Nuriyah Gus Dur Mules dan Pusing,0
1075,1075,sinopsi drama kenang masa,Hiburan_&_Selebriti,0,0,1,4,1,"Sinopsis Drama STILL 17 Episode 14, Kenangan Masa Lalu",0
1220,1220,sinetron suci tayang senin april,Hiburan_&_Selebriti,0,0,1,8,1,"Sinopsis Sinetron 'CINTA SUCI' Episode 305 Tayang Senin, 8 April 2019",0
4835,4835,netanyahu yordan menang milu,Berita_indonesia,0,0,0,0,0,Netanyahu Iming-imingi Lembah Yordan demi Menang Pemilu,0
6940,6940,renang basket olahraga ini bikin tinggi fakta,Gaya_Hidup_&_Kesehatan,0,1,0,0,3,"Renang, Basket dan Olahraga Ini Bikin Tinggi, Mitos atau Fakta?",1
2414,2414,cara polisi langgar ganjil tidak lolo,Berita_indonesia,0,0,0,0,0,Cara Polisi Tindak Pelanggar Ganjil Genap Agar Tidak Lolos,1
8055,8055,ita member nct pamer imut lucu,Hiburan_&_Selebriti,0,1,1,7,2,"ITA 2019: Member NCT 127 Pamer Wajah Imut, Siapa Paling Lucu?",1
6902,6902,jelang tira persikabo sudah gabung persib,Olahraga,0,0,0,0,1,"Menjelang Lawan Tira Persikabo, Febri Sudah Gabung Persib Bandung",0
3561,3561,selain ralin ini arti juga jual,Gaya_Hidup_&_Kesehatan,0,0,1,1,1,"Selain Raline Shah, Ini 5 Artis yang Juga Jualan Kopi   ",1
5258,5258,istimewa sarri pada,Olahraga,0,0,0,0,0,Perlakuan Istimewa Sarri pada Ronaldo,1
5196,5196,uang kpr dan motor makin murah mulai,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Uang Muka KPR dan Kredit Motor Makin Murah Mulai Desember,0
5553,5553,giia catat positif,Teknologi_&_Sains,0,0,1,4,0,GIIAS Makassar 2019 Catatkan Kontribusi Positif,0
1090,1090,dwima sasongko dan nicolin ilmu calon content,Hiburan_&_Selebriti,0,0,0,0,0,Angga Dwimas Sasongko dan Nicoline Bagi-Bagi Ilmu dengan Calon Content Creator,0
8251,8251,viral rekam sikap polisi ini jadi sorot,Berita_indonesia,0,0,0,0,1,"Viral Wartawan Rekam Tindakan Represif Aparat, Sikap Polisi Ini Jadi Sorotan",1
2398,2398,sempat kritik cumbu tubuh indah di,Berita_indonesia,0,0,0,0,1,"Sempat Dikritik, Film ""Kucumbu Tubuh Indahku"" Diputar di Semarang",0
6117,6117,piala fiba serbia dihadang argentina,Olahraga,0,0,1,4,0,Piala Dunia Basket FIBA 2019: Laju Serbia Dihadang Argentina,0
1301,1301,istri ajun salmafina sunan sudah dengan yakin,Hiburan_&_Selebriti,0,1,0,0,1,Istri Ajun Perwira Ungkap Salmafina Sunan Sudah Nyaman Dengan Keyakinan Barunya?,1
2092,2092,terowongan perlu risiko tinggi,Properti_&_Perumahan,0,0,0,0,0,Konstruksi Terowongan Perlu Manajemen Risiko Tinggi,0
4659,4659,kepala inspirasi generasi muda,Berita_indonesia,0,0,0,0,0,Kepala Lapan: Habibie Inspirasi Generasi Muda Indonesia,0
3691,3691,dua anak cukup ganti ini alas makna,Gaya_Hidup_&_Kesehatan,0,0,0,0,1,"Jargon 'Dua Anak Cukup' Bakal Diganti, Ini Alasan dan Maknanya",1
5687,5687,expo kembang trade and invest,Regional_&_Daerah,0,0,1,4,2,"Sulut Expo 2019 Kembangkan Tourism, Trade, and Investment",0
6582,6582,ancam bongkar modu bpnt bagaimana sistem,"Keuangan,Ekonomi_&_Bisnis",0,1,0,0,2,"Buwas Ancam Bongkar Modus BPNT, Bagaimana Sistem Penyalurannya?",1
5929,5929,lisa blackpink donasi untuk thailand,Hiburan_&_Selebriti,0,0,0,0,0,Lisa Blackpink Kirim Donasi untuk Korban Banjir Thailand,0
2317,2317,sebut tidak serta unjuk rasa di kpk yang,Berita_indonesia,0,0,0,0,0,Polisi Sebut Tidak Ada Peserta Aksi Unjuk Rasa di KPK yang Diamankan ,0
2954,2954,nikah agar langgeng seperti bj habibi dan,Gaya_Hidup_&_Kesehatan,0,0,0,0,0,Tips Pernikahan Agar Langgeng Seperti BJ Habibie dan Ainun,1
187,187,hari asyura pemkot rili sebar syiah,Berita_indonesia,0,0,0,0,1,"Hari Asyura, Pemkot Makassar Rilis Edaran Antisipasi Penyebaran Syiah",0
6617,6617,serat optik cikini ganggu jaring telepon,Regional_&_Daerah,0,0,0,0,0,Pemutusan Serat Optik di Cikini Juga Ganggu Jaringan Telepon,0
2300,2300,beri untuk beli senjata marati sebut untuk dan negara,Berita_indonesia,0,0,0,0,1,"Beri Uang untuk Beli Senjata, Habil Marati Sebut Untuk Kepentingan Bangsa dan Negara",0
4789,4789,bunga bi pasar kian tarik,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Suku Bunga BI Turun, Pasar Obligasi Kian Menarik",0
4853,4853,tunjuk celad latih baru,Olahraga,0,0,0,0,0,Valencia Tunjuk Celades Pelatih Baru,0
3299,3299,jean dapat ta mewah dunia pakai dari,Gaya_Hidup_&_Kesehatan,0,0,0,0,1,"Kisah Jeane, Dapat Tas Mewah hingga Keliling Dunia Pakai Jet dari ",1
2206,2206,mabe polri sistem untuk pasti jumlah buah,Berita_indonesia,0,0,0,0,0,Mabes Polri Kembangkan Sistem Informasi untuk Pastikan Jumlah Korban Sebuah Bencana,0
2295,2295,wapr sebut jabat takut karena tuding korupsi,Berita_indonesia,0,0,0,0,0,Wapres Sebut Banyak Pejabat Takut Ambil Keputusan karena Tudingan Korupsi,0
2230,2230,polisi air jadi madam karhutla,Berita_indonesia,0,0,0,0,0,Polisi Sebut Ketersediaan Air Jadi Kendala Pemadaman Karhutla ,0
6396,6396,kemenpar ase batal akibat kabut asap,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Kemenpar: Puluhan Turis Asing Batal Datang Akibat Kabut Asap,0
8165,8165,andr taulani ceplos sule rias tebal krisdayanti anggota dpr,Hiburan_&_Selebriti,0,0,0,0,1,"Andre Taulany Keceplosan Sule Jomblo, Riasan Tebal Krisdayanti Jadi Anggota DPR Dikritik-Topik Pagi",1
6607,6607,prediksi kalteng putra baya,Olahraga,0,0,1,1,0,Prediksi Liga 1: Kalteng Putra vs Persebaya Surabaya,0
2260,2260,menkumham veronica sesuai atur,Berita_indonesia,0,0,0,0,0,Menkumham: Pecabutan Paspor Veronica Koman Sesuai Aturan,0
6488,6488,pariwisata tanya statu taman,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Menteri Pariwisata Pertanyakan Status Taman Nasional Komodo,0
5679,5679,tanam layu serta olimpiad robotika robot siram pohon,Teknologi_&_Sains,0,0,0,0,1,"Terinspirasi Tanaman Layu, Peserta Olimpiade Robotika Buat Robot Penyiram Pohon",0
1723,1723,kasu pemprov jabar kpk,Berita_indonesia,0,0,1,1,1,"Kasus Meikarta, 3 ASN Pemprov Jabar Dipanggil KPK",0
3653,3653,lihat peluang kembang agroindustri tapioka singkong,Berita_indonesia,0,0,0,0,1,"Jeli Lihat Peluang, Babel Kembangkan Agroindustri Tapioka dari Singkong",0
1588,1588,siap masuk area jicomfest,Hiburan_&_Selebriti,0,0,1,6,0,10 Persiapan Penting Sebelum Masuk Area JICOMFEST 2019,1
3710,3710,celaka maut mayat warga asyik ambil video,Berita_indonesia,1,0,0,0,3,"Kecelakaan Maut, Mayat Bergelimpangan, Warga Malah Asyik Ambil Foto dan Video!",1
2826,2826,mandiri telah salur kur untuk wisata rp triliun,"Keuangan,Ekonomi_&_Bisnis",0,0,1,3,1,"Bank Mandiri Telah Salurkan KUR untuk Sektor Wisata Rp 2,48 Triliun",0
925,925,bj habibi begini reza,Berita_indonesia,0,0,0,0,1,"BJ Habibie Meninggal, Begini Sedihnya Reza Rahadian",1
6769,6769,jokowi belum surpr uu kpk terima dim,Berita_indonesia,0,0,0,0,1,"Jokowi Mengaku Belum Kirim Surpres Revisi UU KPK, Baru Terima DIM",0
7634,7634,angela lee kepala bocor ganggu makhluk halu,Hiburan_&_Selebriti,0,1,0,0,1,Angela Lee Terjatuh Hingga Kepala Bocor Gara-Gara Diganggu Makhluk Halus?,1
3648,3648,sakit ispa asap serang warga jambi,Berita_indonesia,0,0,1,5,1,Penyakit ISPA Akibat Kabut Asap Serang 16.000 Warga Kota Jambi,0
3995,3995,televisi grati dari kaya siapa mau,"Keuangan,Ekonomi_&_Bisnis",0,1,1,1,2,"Televisi 4K Gratis dari Orang Terkaya Se-Asia, Siapa Mau?",1
4052,4052,de belgia bekuk skotlandia,Olahraga,0,0,1,2,0,De Bruyne Motori Belgia Bekuk Skotlandia 4-0 ,0
1175,1175,sinopsi princ moo yeon panah dan won deuk kecewa,Hiburan_&_Selebriti,0,0,1,4,1,"Sinopsis '100 DAYS MY PRINCE' Episode 8, Moo Yeon Terkena Panah dan Won Deuk Kecewa",0
2016,2016,rencana reklamasi haru rencana akurat,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,KKP: Rencana Reklamasi Harus Disertai Perencanaan yang Akurat,0
2978,2978,kendara tambang b,"Keuangan,Ekonomi_&_Bisnis",0,0,1,2,0,Kendaraan Tambang Diminta Gunakan B20,0
7333,7333,aktor asal tiongkok ini aku wajah minum tea tiap,Berita_Internasional,0,0,0,0,0,Aktor Asal Tiongkok Ini Mengaku Wajahnya Berubah Usai Minum Bubble Tea Setiap Hari,1
6634,6634,trump nego talib propos mati,Berita_indonesia,0,0,0,0,1,"Trump Akhiri Nego Taliban, Proposal Perdamaian Afganistan Mati",0
5862,5862,brisyariah garap biaya di fesyar,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,0,BRIsyariah Garap Pembiayaan Sektor Properti di Fesyar KTI 2019,0
4771,4771,bangun tani suks lejit,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Pembangunan Pertanian Sukses dengan Melejitnya Ekspor,0
1427,1427,seleb ini jalan telah putus jadi,Hiburan_&_Selebriti,0,0,1,1,0,2 Seleb Ini Jalani Puasa Pertama Setelah Putuskan Jadi Mualaf,1
4871,4871,trotoar cikini bas budaya panjang buat mural,Regional_&_Daerah,0,0,0,0,1,"Penataan Trotoar Cikini Berbasis Budaya, Sepanjang Jalur TIM Dibuat Mural",0
5206,5206,sri ingin jadi bentuk generasi muda kemenkeu,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Sri Mulyani Ingin Eselon III Jadi Pembentuk Karakter Generasi Muda Kemenkeu,0
6474,6474,foto jerinx sid tak ada di ini,Hiburan_&_Selebriti,0,0,0,0,1,"Foto Jerinx SID Tak Ada di Instagram, Ini Kata Nora Alexandra",1
8062,8062,bebbi fey bantah fitnah atta halilintar tuhan tujuh,Hiburan_&_Selebriti,0,0,0,0,1,"Bebby Fey Bantah Fitnah Atta Halilintar, Sumpahi Pembohong Dihukum Tuhan Tujuh Turunan",1
2201,2201,dua cara hadap uni,Olahraga,0,0,0,0,0,Dua Cara Malaysia Hadapi Uni Emirat Arab,1
7435,7435,hubung indah aurel akan ulang kata darko jadi denni,Hiburan_&_Selebriti,0,1,0,0,2,"Hubungan Indah Teuku Rassya & Aurel Hermansyah akan Terulang Kata Denny Darko, Jadian? Denny: Cocok",1
